,date,title_translate,title,searchCount,rank,words_list,"Coron-Related ( 1 yes, 0 not ) "
2253,2020/02/15,Hubei new non-fall of 11 days,非湖北新增连降11天,0,4,"['非', '湖北', '新增', '连降', '11', '天']",
2254,2020/02/15,Hair can not easily be eliminated,毛不易被淘汰,0,5,"['毛', '不易', '被', '淘汰']",
2255,2020/02/15,Hubei Ji fever employees return to work,湖北籍员工复工发热,0,6,"['湖北', '籍', '员工', '复工', '发热']",
2256,2020/02/15,Han Foundation Flagged,韩红基金会遭检举,0,7,"['韩红', '基金', '基金会', '遭', '检举']",
2257,2020/02/15,Zhejiang strongest medical team arrived in Wuhan,浙最强医疗队抵武汉,0,8,"['浙', '最强', '医疗', '医疗队', '抵', '武汉']",
2258,2020/02/15,Xiaogan Huanggang cases rising fast,孝感黄冈病例上涨快,0,9,"['孝感', '黄冈', '病例', '上涨', '快']",
2259,2020/02/15,Experts explain the inflammatory storm,专家详解炎症风暴,0,10,"['专家', '详解', '炎症', '风暴']",
2260,2020/02/15,Primate now the new crown symptoms,灵长动物现新冠症状,0,11,"['灵长', '动物', '现新冠', '症状']",
2261,2020/02/15,Jingzhou hyun apologized man father,荆州炫父男子道歉,0,12,"['荆州', '炫父', '男子', '道歉']",
2262,2020/02/15,"Hualien County, Taiwan earthquake",台湾花莲县发生地震,0,13,"['台湾', '花莲', '花莲县', '发生', '地震']",
2263,2020/02/15,France's first deaths,法国首例死亡病例,0,14,"['法国', '首例', '死亡', '病例']",
2264,2020/02/15,Garbage Enzyme can not be disinfected,环保酵素不可消毒,0,15,"['环保', '酵素', '不可', '消毒']",
2265,2020/02/15,National toll roads free,全国收费公路免费,0,16,"['全国', '收费', '公路', '收费公路', '免费']",
2266,2020/02/15,Experts on drug development difficulties,专家谈药物研发难点,0,17,"['专家', '谈', '药物', '研发', '难点']",
2267,2020/02/15,Inner Mongolia now wonders sundog,内蒙古现幻日奇观,0,18,"['内蒙', '蒙古', '内蒙古', '现', '幻日', '奇观']",
2268,2020/02/15,Pneumonia No. 1 officially announced,肺炎1号正式公布,0,19,"['肺炎', '1', '号', '正式', '公布']",
2269,2020/02/15,Experts on the risk of a mask with valve,专家谈带阀口罩风险,0,20,"['专家', '谈带阀', '口罩', '风险']",
2270,2020/02/15,Wuhan cliff-style cool,武汉断崖式降温,0,21,"['武汉', '断崖', '式', '降温']",
2271,2020/02/15,Mao responded easily be eliminated,毛不易回应被淘汰,0,22,"['毛', '不易', '回应', '被', '淘汰']",
2272,2020/02/15,Ban's fever by means of transport,禁发烧者乘交通工具,0,23,"['禁', '发烧', '者', '乘', '交通', '通工', '工具', '交通工具']",
2273,2020/02/15,Yuan Shanshan heavily armed grocery shopping,袁姗姗全副武装买菜,0,24,"['姗姗', '袁姗姗', '全副', '武装', '全副武装', '买菜']",
2274,2020/02/15,Ie cure taken away by police,治愈即被警方带走,0,25,"['治愈', '即', '被', '警方', '带走']",
2275,2020/02/15,Song Yi denied that do not fit epidemic prevention,宋轶否认不配合防疫,0,26,"['宋轶', '否认', '不', '配合', '防疫']",
2276,2020/02/15,Tianjin mother and daughter returned home after diagnosis,天津母女返家后确诊,0,27,"['天津', '母女', '返家', '后', '确诊']",
2277,2020/02/15,Japanese quarantine officer wipe infection,日本检疫官擦汗感染,0,28,"['日本', '检疫', '官', '擦汗', '感染']",
2278,2020/02/15,More than Wuhan cadres to be held accountable,武汉多名干部被问责,0,29,"['武汉', '多名', '干部', '被', '问责']",
2279,2020/02/15,Inflatable clothing worn doctor giraffe,穿长颈鹿充气服看病,0,30,"['穿', '长颈', '长颈鹿', '充气', '服', '看病']",
2280,2020/02/15,Manchester City was suspended for the war in Europe,曼城遭欧战禁赛,0,31,"['曼城', '遭', '欧战', '禁赛']",
2281,2020/02/15,Jiangxi cancel high-speed quarantine point,江西取消高速检疫点,0,32,"['江西', '取消', '高速', '检疫', '点']",
2282,2020/02/15,Song Xuehuai pregnant mentioned breaking up,宋雪怀孕提分手,0,33,"['宋雪', '怀孕', '提', '分手']",
2283,2020/02/15,The new kit for rapid virus crown,新冠病毒快速试剂盒,0,34,"['新冠', '病毒', '快速', '试剂', '试剂盒']",
2284,2020/02/15,"India, 3000 people have been isolated",印度3000多人被隔离,0,35,"['印度', '3000', '多人', '被', '隔离']",
2285,2020/02/15,Chengdu snow,成都降雪,0,36,"['成都', '降雪']",
2286,2020/02/15,Sun Wenbin second instance upheld the death penalty,孙文斌二审维持死刑,0,37,"['孙文斌', '二审', '维持', '死刑']",
2287,2020/02/15,And more announced or shorten summer vacation,多地宣布暑假或缩短,0,38,"['多地', '宣布', '暑假', '或', '缩短']",
2288,2020/02/15,"A total of 25,633 medical aid Hubei",共25633名医护援鄂,0,39,"['共', '25633', '名', '医护', '援鄂']",
2289,2020/02/15,Mao is not easy to sing crying friends,毛不易唱哭网友,0,40,"['毛', '不易', '唱', '哭', '网友']",
2290,2020/02/15,Antarctic temperatures of 20 degrees the first break,南极气温首破20度,0,41,"['南极', '气温', '首破', '20', '度']",
2291,2020/02/15,"1,716 cases diagnosed medical personnel",医务人员确诊1716例,0,42,"['医务', '人员', '医务人员', '确诊', '1716', '例']",
2292,2020/02/15,Announced the completion of the book do get married,毕书尽宣布结婚,0,43,"['毕书', '尽', '宣布', '结婚']",
2293,2020/02/15,Bats are the most likely source,蝙蝠是最可能源头,0,44,"['蝙蝠', '是', '最', '可能', '源头']",
2294,2020/02/15,3000 villages no infection,3000人村庄无人感染,0,45,"['3000', '人', '村庄', '无人', '感染']",
2295,2020/02/15,Lou Yi Xiao and Hu Fei farewell,娄艺潇与胡一菲告别,0,46,"['娄艺潇', '与', '胡一菲', '告别']",
2296,2020/02/15,170 million migrant workers back to the city,1.7亿农民工返城,0,47,"['1.7', '亿', '农民', '民工', '农民工', '返城']",
2297,2020/02/15,Adele crying airport crash,阿黛尔机场崩溃痛哭,0,48,"['阿黛尔', '机场', '崩溃', '痛哭']",
2298,2020/02/15,Jingzhou Hyun male parent father suspended,荆州炫父男父亲停职,0,49,"['荆州', '炫父', '男', '父亲', '停职']",
2299,2020/02/15,Hubei's first plasma donors,湖北首位血浆捐献者,0,50,"['湖北', '首位', '血浆', '捐献', '捐献者']",
2300,2020/02/16,Primate now the new crown symptoms,灵长动物现新冠症状,0,1,"['灵长', '动物', '现新冠', '症状']",
2301,2020/02/16,Niikappu pneumonia in Japan this epidemic,新冠肺炎在日本流行,0,2,"['新冠', '肺炎', '在', '日本', '流行']",
2302,2020/02/16,Antarctic temperatures of 20 degrees the first break,南极气温首破20度,0,3,"['南极', '气温', '首破', '20', '度']",
2303,2020/02/16,Vulcan Mountain leaking official response,官方回应火神山漏水,0,4,"['官方', '回应', '火神', '山', '漏水']",
2304,2020/02/16,"Zigong, Sichuan 4.4 earthquake",四川自贡4.4级地震,0,5,"['四川', '自贡', '4.4', '级', '地震']",
2305,2020/02/16,Ie cure taken away by police,治愈即被警方带走,0,6,"['治愈', '即', '被', '警方', '带走']",
2306,2020/02/16,10 days after the onset of release isolation,解除隔离10天后发病,0,7,"['解除', '隔离', '10', '天后', '发病']",
2307,2020/02/16,Company-wide staff diagnosed isolation,职员确诊全公司隔离,0,8,"['职员', '确诊', '全', '公司', '隔离']",
2308,2020/02/16,"Hualien, Taiwan 6 earthquake",台湾花莲6次地震,0,9,"['台湾', '花莲', '6', '次', '地震']",
2309,2020/02/16,For the first time not informed of suspected cases,首次未通报疑似病例,0,10,"['首次', '未', '通报', '疑似', '病例', '疑似病例']",
2310,2020/02/16,France's first deaths,法国首例死亡病例,0,11,"['法国', '首例', '死亡', '病例']",
2311,2020/02/16,Shelter peak of hospital discharge,方舱医院出院高峰期,0,12,"['方舱', '医院', '出院', '高峰', '高峰期']",
2312,2020/02/16,Malaysia Semporna Fire,马来西亚仙本那火灾,0,13,"['马来', '西亚', '马来西亚', '仙本', '那', '火灾']",
2313,2020/02/16,Hangzhou passenger will resume operations,杭州客运将恢复运营,0,14,"['杭州', '客运', '将', '恢复', '运营']",
2314,2020/02/16,Cells should not limit the return,不应限制返回小区,0,15,"['不', '应', '限制', '返回', '小区']",
2315,2020/02/16,Hall retired officer issued a letter of apology,退休厅官发道歉信,0,16,"['退休', '厅', '官发', '道歉', '道歉信']",
2316,2020/02/16,Interview with President of Raytheon Hill Hospital,专访雷神山医院院长,0,17,"['专访', '雷', '神山', '医院', '院长', '医院院长']",
2317,2020/02/16,Wuhan will carry out a large investigation,武汉将开展大排查,0,18,"['武汉', '将', '开展', '排查', '大排查']",
2318,2020/02/16,Yuan Shanshan heavily armed grocery shopping,袁姗姗全副武装买菜,0,19,"['姗姗', '袁姗姗', '全副', '武装', '全副武装', '买菜']",
2319,2020/02/16,Hubei medical aid abusive detention,辱骂援鄂医护被拘,0,20,"['辱骂', '援鄂', '医护', '被', '拘']",
2320,2020/02/16,Ningxia isolation point 5 people jumping through the window,宁夏隔离点5人跳窗,0,21,"['宁夏', '隔离', '点', '5', '人', '跳窗']",
2321,2020/02/16,Hubei new non-fall of 12 days,非湖北新增连降12天,0,22,"['非', '湖北', '新增', '连降', '12', '天']",
2322,2020/02/16,Experts respond virus weakens,专家回应病毒变弱,0,23,"['专家', '回应', '病毒', '变弱']",
2323,2020/02/16,"Wuhan, a community information omission",武汉一社区漏报信息,0,24,"['武汉', '一', '社区', '漏报', '信息']",
2324,2020/02/16,Effect has emerged epidemic prevention and control,疫情防控效果已显现,0,25,"['疫情', '防控', '效果', '已', '显现']",
2325,2020/02/16,Berlin Burst shooting,柏林突发枪击案,0,26,"['柏林', '突发', '枪击', '枪击案']",
2326,2020/02/16,Hengda real estate percent off,恒大楼盘七五折优惠,0,27,"['恒大', '楼盘', '七五', '五折', '七五折', '优惠']",
2327,2020/02/16,Xiaogan Huanggang cases rising fast,孝感黄冈病例上涨快,0,28,"['孝感', '黄冈', '病例', '上涨', '快']",
2328,2020/02/16,Japan epidemic suspected proliferation,日本疫情疑似扩散,0,29,"['日本', '疫情', '疑似', '扩散']",
2329,2020/02/16,Han Foundation Flagged,韩红基金会遭检举,0,30,"['韩红', '基金', '基金会', '遭', '检举']",
2330,2020/02/16,"Hualien County, Taiwan earthquake",台湾花莲县发生地震,0,31,"['台湾', '花莲', '花莲县', '发生', '地震']",
2331,2020/02/16,Many provinces no new confirmed cases,多省无新增确诊病例,0,32,"['多省', '无', '新增', '确诊', '病例']",
2332,2020/02/16,Sima 3 bogey response to report,司马3忌回应检举,0,33,"['司马', '3', '忌', '回应', '检举']",
2333,2020/02/16,Gordon quit dunk contest,戈登退出扣篮大赛,0,34,"['戈登', '退出', '扣篮', '大赛']",
2334,2020/02/16,Taiwan 4.5 earthquake,台湾4.5级地震,0,35,"['台湾', '4.5', '级', '地震']",
2335,2020/02/16,Vulcan Mountain ICU sleepless night,火神山ICU不眠夜,0,36,"['火神', '山', 'ICU', '不眠夜']",
2336,2020/02/16,Huiyuan start delisting,汇源果汁启动退市,0,37,"['汇源', '果汁', '启动', '退市']",
2337,2020/02/16,6 days do not go out awards 10 pounds face,6天不出门奖10斤面,0,38,"['6', '天', '不', '出门', '奖', '10', '斤面']",
2338,2020/02/16,The number of patients with viral rumor zero,辟谣病毒所零号病人,0,39,"['辟谣', '病毒', '所', '零号', '病人']",
2339,2020/02/16,Nanning Luo suspect debut,南宁罗志祥疑出道,0,40,"['南宁', '罗志祥疑', '出道']",
2340,2020/02/16,Experts on drug development difficulties,专家谈药物研发难点,0,41,"['专家', '谈', '药物', '研发', '难点']",
2341,2020/02/16,Adele crying airport crash,阿黛尔机场崩溃痛哭,0,42,"['阿黛尔', '机场', '崩溃', '痛哭']",
2342,2020/02/16,Employees work 12 days after the onset of,员工发病后上班12天,0,43,"['员工', '发病', '后', '上班', '12', '天']",
2343,2020/02/16,Guangzhou Bank received cash Destruction,广州银行收现钞销毁,0,44,"['广州', '银行', '收', '现钞', '销毁']",
2344,2020/02/16,Wuhan cliff-style cool,武汉断崖式降温,0,45,"['武汉', '断崖', '式', '降温']",
2345,2020/02/16,Patients in the dark shouting refueling,患者黑暗中高喊加油,0,46,"['患者', '黑暗', '中', '高喊', '加油']",
2346,2020/02/16,National toll roads free,全国收费公路免费,0,47,"['全国', '收费', '公路', '收费公路', '免费']",
2347,2020/02/16,Guo unicorn to Fan busy dubbing,郭麒麟给范闲配音,0,48,"['郭', '麒麟', '给', '范闲', '配音']",
2348,2020/02/16,Hu Ge flop care Fans,胡歌翻牌医护粉丝,0,49,"['胡歌', '翻牌', '医护', '粉丝']",
2349,2020/02/16,Conjunctival no evidence of the spread of temporary,眼结膜传播暂无证据,0,50,"['结膜', '眼结膜', '传播', '暂无', '证据']",
2350,2020/02/17,Wu Lei key goals,武磊关键进球,0,1,"['武磊', '关键', '进球']",
2351,2020/02/17,Wuhan will carry out a large investigation,武汉将开展大排查,0,2,"['武汉', '将', '开展', '排查', '大排查']",
2352,2020/02/17,Nanning Luo suspect debut,南宁罗志祥疑出道,0,3,"['南宁', '罗志祥疑', '出道']",
2353,2020/02/17,Interview with President of Raytheon Hill Hospital,专访雷神山医院院长,0,4,"['专访', '雷', '神山', '医院', '院长', '医院院长']",
2354,2020/02/17,Xinyang appear extraordinary cases,信阳出现超常规病例,0,5,"['信阳', '出现', '超常', '常规', '超常规', '病例']",
2355,2020/02/17,"Of the total confirmed over 70,000",全国累计确诊超7万,0,6,"['全国', '累计', '确诊', '超', '7', '万']",
2356,2020/02/17,Howard refused shoe contract,霍华德拒绝球鞋合同,0,7,"['霍华德', '拒绝', '球鞋', '合同']",
2357,2020/02/17,Hubei new non-fall of 13 days,非湖北新增连降13天,0,8,"['非', '湖北', '新增', '连降', '13', '天']",
2358,2020/02/17,Nucleic acid detection clear day,核酸检测当日清零,0,9,"['核酸', '检测', '当日', '清零']",
2359,2020/02/17,Zhang Liang Jing Kou same back to the villa,张亮寇静同回别墅,0,10,"['张亮', '寇静', '同回', '别墅']",
2360,2020/02/17,Chengdu residents to hide the roof of playing cards,成都居民躲楼顶打牌,0,11,"['成都', '居民', '躲', '楼顶', '打牌']",
2361,2020/02/17,Zhejiang has thirty thousand soldiers locust duck,浙江曾三万鸭兵灭蝗,0,12,"['浙江', '曾', '三万', '鸭兵', '灭蝗']",
2362,2020/02/17,Wuhan Public field required scan code,武汉公共场所需扫码,0,13,"['武汉', '公共', '场所', '公共场所', '需扫码']",
2363,2020/02/17,Ministry of Agriculture to talk about the impending plague of locusts,农业部谈蝗灾迫近,0,14,"['农业', '农业部', '谈', '蝗灾', '迫近']",
2364,2020/02/17,Artist Huang Zhibo been arrested,艺人黄智博被批捕,0,15,"['艺人', '黄智博', '被', '批捕']",
2365,2020/02/17,Cruise 40 Americans diagnosed,邮轮40名美国人确诊,0,16,"['邮轮', '40', '名', '美国', '人', '确诊']",
2366,2020/02/17,Henan enterprises to develop new isolation cap,豫企研发新型隔离帽,0,17,"['豫企', '研发', '新型', '隔离', '帽']",
2367,2020/02/17,Full Jiao Chen issued a statement,陈全姣发声明,0,18,"['陈全', '姣', '发声', '声明', '发声明']",
2368,2020/02/17,Hall retired officer issued a letter of apology,退休厅官发道歉信,0,19,"['退休', '厅', '官发', '道歉', '道歉信']",
